model,make,Variant,price,displacement,Fuel_System,Fuel_Tank_Capacity,fuel_type,Height,Length,Width,body_type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,front_brakes,rear_brakes,front_suspension,rear_suspension,Rear_Tyre_&_Rim,power_steering,Power_Windows,Power_Seats,keyless_entry,power,Seating_Capacity,no,type,wheels_size,Boot_Space,Fuel_Gauge,Handbrake,Link,image_link
swift,maruti suzuki,Zxi Amt,725000,1197 cc,Injection,37,petrol,1530 mm,3840 mm,1735 mm,hatchback,5,no,no,20.4 km/litre,871 kg,5,163 mm,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote smart key,83ps@6000rpm,5,no,automatic,185/65r15,268 litres,analog,manual,https://www.marutisuzuki.com/swift,https://imgd.aeplcdn.com/600x337/n/thki4ta_1508713.jpg?q=85/
swift,maruti suzuki,Zxi Plus,758000,1197 cc,Injection,37,petrol,1530 mm,3840 mm,1735 mm,hatchback,5,no,no,20.4 km/litre,880 kg,5,163 mm,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote smart key,83ps@6000rpm,5,no,manual,185/65r15,268 litres,analog,manual,https://www.marutisuzuki.com/swift,https://imgd.aeplcdn.com/600x337/n/lsvh4ta_1508699.jpg?q=85/
swift,maruti suzuki,Ldi,599000,1248 cc,Injection,37,diesel,1530 mm,3840 mm,1735 mm,hatchback,5,no,no,25.2 km/litre,955 kg,5,163 mm,ventilated disc,drum,macpherson strut,torsion beam,185/80R14,electric power,no,no,remote,75ps@4000rpm,5,no,manual,185/80r14,268 litres,analog,manual,https://www.marutisuzuki.com/swift,https://imgd.aeplcdn.com/600x337/n/lsvh4ta_1508699.jpg?q=85/
swift,maruti suzuki,Vdi,698000,1248 cc,Injection,37,diesel,1530 mm,3840 mm,1735 mm,hatchback,5,no,no,25.2 km/litre,965 kg,5,165 mm,ventilated disc,drum,macpherson strut,torsion beam,165/80R14,electric power,all windows,no,remote,75ps@4000rpm,5,no,manual,165/80r14,268 litres,analog,manual,https://www.marutisuzuki.com/swift,https://imgd.aeplcdn.com/600x337/n/lsvh4ta_1508699.jpg?q=85/
swift,maruti suzuki,Vdi Amt,745000,1248 cc,Injection,37,diesel,1530 mm,3840 mm,1735 mm,hatchback,5,no,no,25.2 km/litre,965 kg,5,165 mm,ventilated disc,drum,macpherson strut,torsion beam,165/80R14,electric power,all windows,no,remote,75ps@4000rpm,5,no,automatic,165/80r14,268 litres,analog,manual,https://www.marutisuzuki.com/swift,https://imgd.aeplcdn.com/600x337/n/lsvh4ta_1508699.jpg?q=85/
swift,maruti suzuki,Zdi,757000,1248 cc,Injection,37,diesel,1530 mm,3840 mm,1735 mm,hatchback,5,no,no,25.2 km/litre,975 kg,5,163 mm,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote smart key,75ps@4000rpm,5,no,manual,185/65r15,268 litres,analog,manual,https://www.marutisuzuki.com/swift,https://imgd.aeplcdn.com/600x337/n/lsvh4ta_1508699.jpg?q=85/
swift,maruti suzuki,Zdi Amt,804000,1248 cc,Injection,37,diesel,1530 mm,3840 mm,1735 mm,hatchback,5,no,no,25.2 km/litre,975 kg,5,163 mm,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote smart key,75ps@4000rpm,5,no,automatic,185/65r15,268 litres,analog,manual,https://www.marutisuzuki.com/swift,https://imgd.aeplcdn.com/600x337/n/lsvh4ta_1508699.jpg?q=85/
swift,maruti suzuki,Zdi Plus,838000,1248 cc,Injection,37,diesel,1530 mm,3840 mm,1735 mm,hatchback,5,no,no,25.2 km/litre,985 kg,5,163 mm,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote smart key,75ps@4000rpm,5,no,manual,185/65r15,268 litres,analog,manual,https://www.marutisuzuki.com/swift,https://imgd.aeplcdn.com/600x337/n/lsvh4ta_1508699.jpg?q=85/
swift,maruti suzuki,Zxi Plus Amt,802000,1197 cc,Injection,37,petrol,1530 mm,3840 mm,1735 mm,hatchback,5,no,no,20.4 km/litre,880 kg,5,163 mm,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote smart key,83ps@6000rpm,5,no,automatic,185/65r15,268 litres,analog,manual,https://www.marutisuzuki.com/swift,https://imgd.aeplcdn.com/600x337/n/lsvh4ta_1508699.jpg?q=85/
swift,maruti suzuki,Zdi Plus Amt,884000,1248 cc,Injection,37,diesel,1530 mm,3840 mm,1735 mm,hatchback,5,no,no,25.2 km/litre,985 kg,5,163 mm,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote smart key,75ps@4000rpm,5,no,automatic,185/65r15,268 litres,analog,manual,https://www.marutisuzuki.com/swift,https://imgd.aeplcdn.com/600x337/n/hmei4ta_1508705.jpg?q=85
vitara brezza,maruti suzuki,Ldi,762742,1248 cc,Injection,48,diesel,1640 mm,3995 mm,1790 mm,suv,5,20 km/litre,24.3 km/litre,24.3 km/litre,1170 kg,5,198 mm,ventilated disc,drum,mcpherson strut with coil spring,torsion beam with coil spring,205/60R16,electric power,only front windows,no,no,90ps@4000rpm,5,no,manual,205/60r16,328 litres,digital,manual,https://www.marutisuzuki.com/vitara-brezza,https://stimg.cardekho.com/images/carexteriorimages/630x420/Maruti/Vitara-Brezza-2020/7573/1581582370951/exterior-image-165.jpg?tr=w-360/
vitara brezza,maruti suzuki,Vdi,814742,1248 cc,Injection,48,diesel,1640 mm,3995 mm,1790 mm,suv,5,20 km/litre,24.3 km/litre,24.3 km/litre,1170 kg,5,198 mm,ventilated disc,drum,mcpherson strut with coil spring,torsion beam with coil spring,205/60R16,electric power,all windows,no,remote,90ps@4000rpm,5,no,manual,205/60r16,328 litres,digital,manual,https://www.marutisuzuki.com/vitara-brezza,https://stimg.cardekho.com/images/carexteriorimages/630x420/Maruti/Vitara-Brezza-2020/7573/1581582370951/exterior-image-165.jpg?tr=w-360/
vitara brezza,maruti suzuki,Zdi,892243,1248 cc,Injection,48,diesel,1640 mm,3995 mm,1790 mm,suv,5,20 km/litre,24.3 km/litre,24.3 km/litre,1170 kg,5,198 mm,ventilated disc,drum,mcpherson strut with coil spring,torsion beam with coil spring,215/60R16,electric power,all windows,no,smart key,90ps@4000rpm,5,no,manual,215/60r16,328 litres,digital,manual,https://www.marutisuzuki.com/vitara-brezza,https://stimg.cardekho.com/images/carexteriorimages/630x420/Maruti/Vitara-Brezza-2020/7573/1581582370951/exterior-image-165.jpg?tr=w-360/
vitara brezza,maruti suzuki,Zdi+,987743,1248 cc,Injection,48,diesel,1640 mm,3995 mm,1790 mm,suv,5,20 km/litre,24.3 km/litre,24.3 km/litre,1170 kg,5,198 mm,ventilated disc,drum,mcpherson strut with coil spring,torsion beam with coil spring,215/60R16,electric power,all windows,no,smart key,90ps@4000rpm,5,no,manual,215/60r16,328 litres,digital,manual,https://www.marutisuzuki.com/vitara-brezza,https://stimg.cardekho.com/images/carexteriorimages/630x420/Maruti/Vitara-Brezza-2020/7573/1581582370951/exterior-image-165.jpg?tr=w-360/
vitara brezza,maruti suzuki,Zdi+ Dual Tone,1003552,1248 cc,Injection,48,diesel,1640 mm,3995 mm,1790 mm,suv,5,20 km/litre,24.3 km/litre,24.3 km/litre,1170 kg,5,198 mm,ventilated disc,drum,mcpherson strut with coil spring,torsion beam with coil spring,215/60R16,electric power,all windows,no,smart key,90ps@4000rpm,5,no,manual,215/60r16,328 litres,digital,manual,https://www.marutisuzuki.com/vitara-brezza,https://stimg.cardekho.com/images/carexteriorimages/630x420/Maruti/Vitara-Brezza-2020/7573/1581582370951/exterior-image-165.jpg?tr=w-360/
vitara brezza,maruti suzuki,Zdi+ Ags,1037742,1248 cc,Injection,48,diesel,1640 mm,3995 mm,1790 mm,suv,5,20 km/litre,24.3 km/litre,24.3 km/litre,1170 kg,5,198 mm,ventilated disc,drum,mcpherson strut with coil spring,torsion beam with coil spring,215/60R16,electric power,all windows,no,smart key,90ps@4000rpm,5,no,manual,215/60r16,328 litres,digital,manual,https://www.marutisuzuki.com/vitara-brezza,https://stimg.cardekho.com/images/carexteriorimages/630x420/Maruti/Vitara-Brezza-2020/7573/1581582370951/exterior-image-165.jpg?tr=w-360/
vitara brezza,maruti suzuki,Vdi Ags,864742,1248 cc,Injection,48,diesel,1640 mm,3995 mm,1790 mm,suv,5,20 km/litre,24.3 km/litre,24.3 km/litre,1170 kg,5,198 mm,ventilated disc,drum,mcpherson strut with coil spring,torsion beam with coil spring,205/60R16,electric power,all windows,no,remote,90ps@4000rpm,5,no,automatic,205/60r16,328 litres,digital,manual,https://www.marutisuzuki.com/vitara-brezza,https://stimg.cardekho.com/images/carexteriorimages/630x420/Maruti/Vitara-Brezza-2020/7573/1581582370951/exterior-image-165.jpg?tr=w-360/
vitara brezza,maruti suzuki,Zdi Ags,942243,1248 cc,Injection,48,diesel,1640 mm,3995 mm,1790 mm,suv,5,20 km/litre,24.3 km/litre,24.3 km/litre,1170 kg,5,198 mm,ventilated disc,drum,mcpherson strut with coil spring,torsion beam with coil spring,215/60R16,electric power,all windows,no,smart key,90ps@4000rpm,5,no,automatic,215/60r16,328 litres,digital,manual,https://www.marutisuzuki.com/vitara-brezza,https://stimg.cardekho.com/images/carexteriorimages/630x420/Maruti/Vitara-Brezza-2020/7573/1581582370951/exterior-image-165.jpg?tr=w-360/
vitara brezza,maruti suzuki,Zdi+ Dual Tone Ags,1059742,1248 cc,Injection,48,diesel,1640 mm,3995 mm,1790 mm,suv,5,20 km/litre,24.3 km/litre,24.3 km/litre,1170 kg,5,198 mm,ventilated disc,drum,mcpherson strut with coil spring,torsion beam with coil spring,215/60R16,electric power,all windows,no,smart key,90ps@4000rpm,5,no,automatic,215/60r16,328 litres,digital,manual,https://www.marutisuzuki.com/vitara-brezza,https://stimg.cardekho.com/images/carexteriorimages/630x420/Maruti/Vitara-Brezza-2020/7573/1581582370951/exterior-image-165.jpg?tr=w-360/
xl6,maruti suzuki,Zeta Mt,984689,1462 cc,Injection,45,petrol,1700 mm,4445 mm,1775 mm,mpv,5,no,no,19.01 km/litre,1180 kg,5,no,ventilated disc,drum,mcpherson strut & coil spring,torsion beam & coil spring,185/65 R15,electric power,all windows,no,smart key,104ps@6000rpm,6,no,manual,185/65 r15,209 litres,digital,manual,https://www.nexaexperience.com/xl6/,https://imgd.aeplcdn.com/0x0/cw/ec/41043/Maruti-Suzuki-XL6-Right-Front-Three-Quarter-167562.jpg?wm=0/
xl6,maruti suzuki,Alpha Mt,1041189,1462 cc,Injection,45,petrol,1700 mm,4445 mm,1775 mm,mpv,5,no,no,19.01 km/litre,1180 kg,5,no,ventilated disc,drum,mcpherson strut & coil spring,torsion beam & coil spring,185/65 R15,electric power,all windows,no,smart key,104ps@6000rpm,6,no,manual,185/65 r15,209 litres,digital,manual,https://www.nexaexperience.com/xl6/,https://imgd.aeplcdn.com/0x0/cw/ec/41043/Maruti-Suzuki-XL6-Right-Front-Three-Quarter-167562.jpg?wm=0/
xl6,maruti suzuki,Zeta At,1094689,1462 cc,Injection,45,petrol,1700 mm,4445 mm,1775 mm,mpv,5,no,no,17.01 km/litre,1180 kg,5,no,ventilated disc,drum,mcpherson strut & coil spring,torsion beam & coil spring,185/65 R15,electric power,all windows,no,smart key,104ps@6000rpm,6,no,automatic,185/65 r15,209 litres,digital,manual,https://www.nexaexperience.com/xl6/,https://imgd.aeplcdn.com/0x0/cw/ec/41043/Maruti-Suzuki-XL6-Right-Front-Three-Quarter-167562.jpg?wm=0/
xl6,maruti suzuki,Alpha At,1151189,1462 cc,Injection,45,petrol,1700 mm,4445 mm,1775 mm,mpv,5,no,no,17.01 km/litre,1180 kg,5,no,ventilated disc,drum,mcpherson strut & coil spring,torsion beam & coil spring,185/65 R15,electric power,all windows,no,smart key,104ps@6000rpm,6,no,automatic,185/65 r15,209 litres,digital,manual,https://www.nexaexperience.com/xl6/,https://imgd.aeplcdn.com/0x0/cw/ec/41043/Maruti-Suzuki-XL6-Right-Front-Three-Quarter-167562.jpg?wm=0/
baleno,maruti suzuki,1.3 Delta,746621,1248 cc,Injection,37,diesel,1510 mm,3995 mm,1745 mm,hatchback,5,27.39 km/litre,no,27.39 km/litre,970 kg,5,170 mm,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote,75ps@4000rpm,5,no,manual,185/65r15,339 litres,analog,manual,https://www.nexaexperience.com/baleno,https://imgd.aeplcdn.com/600x337/n/zrj6isa_1467582.jpg?q=85/
baleno,maruti suzuki,1.3 Alpha,868221,1248 cc,Injection,37,diesel,1500 mm,3995 mm,1745 mm,hatchback,5,27.39 km/litre,no,27.39 km/litre,985 kg,5,170 mm,ventilated disc,drum,macpherson strut,torsion beam,195/55R16,electric power,all windows,no,smart key,75ps@4000rpm,5,no,manual,195/55r16,339 litres,analog,manual,https://www.nexaexperience.com/baleno,https://imgd.aeplcdn.com/600x337/n/zrj6isa_1467582.jpg?q=85/
baleno,maruti suzuki,1.3 Sigma,668611,1248 cc,Injection,37,diesel,1500 mm,3995 mm,1745 mm,hatchback,5,27.39 km/litre,no,27.39 km/litre,960 kg,5,170 mm,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,only front windows,no,no,75ps@4000rpm,5,no,manual,185/65r15,339 litres,analog,manual,https://www.nexaexperience.com/baleno,https://imgd.aeplcdn.com/600x337/n/zrj6isa_1467582.jpg?q=85/
baleno,maruti suzuki,1.3 Zeta,807921,1248 cc,Injection,37,diesel,1500 mm,3995 mm,1745 mm,hatchback,5,27.39 km/litre,no,27.39 km/litre,980 kg,5,170 mm,ventilated disc,drum,macpherson strut,torsion beam,195/55R16,electric power,all windows,no,smart key,75ps@4000rpm,5,no,manual,195/55r16,339 litres,analog,manual,https://www.nexaexperience.com/baleno,https://imgd.aeplcdn.com/600x337/n/zrj6isa_1467582.jpg?q=85/
baleno,maruti suzuki,1.2 Alpha,758212,1197 cc,Injection,37,petrol,1510 mm,3995 mm,1745 mm,hatchback,5,21.4 km/litre,no,21.4 km/litre,890 kg,5,170 mm,ventilated disc,drum,mcpherson strut,torsion beam,195/55R16,electric power,all windows,no,smart key,83 bhp@6000rpm,5,no,manual,195/55r16,339 litres,analog,manual,https://www.nexaexperience.com/baleno,https://imgd.aeplcdn.com/600x337/n/zrj6isa_1467582.jpg?q=85/
baleno,maruti suzuki,1.2 Alpha Cvt,890212,1197 cc,Injection,37,petrol,1510 mm,3995 mm,1745 mm,hatchback,5,21.4 km/litre,no,21.4 km/litre,935 kg,5,170 mm,ventilated disc,drum,macpherson strut,torsion beam,195/55R16,electric power,all windows,no,smart key,83 bhp@6000rpm,5,no,automatic,195/55r16,339 litres,analog,manual,https://www.nexaexperience.com/baleno,https://imgd.aeplcdn.com/600x337/n/zrj6isa_1467582.jpg?q=85/
baleno,maruti suzuki,1.2 Delta,636612,1197 cc,Injection,37,petrol,1510 mm,3995 mm,1745 mm,hatchback,5,21.4 km/litre,no,21.4 km/litre,870 kg,5,170 mm,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote,83 bhp@6000rpm,5,no,manual,185/65r15,339 litres,analog,manual,https://www.nexaexperience.com/baleno,https://imgd.aeplcdn.com/600x337/n/tvk6isa_1467583.jpg?q=85/
baleno,maruti suzuki,1.2 Delta Cvt,768612,1197 cc,Injection,37,petrol,1510 mm,3995 mm,1745 mm,hatchback,5,21.4 km/litre,no,21.04 km/litre,910 kg,5,170 mm,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote,83 bhp@6000rpm,5,no,automatic,185/65r15,339 litres,analog,manual,https://www.nexaexperience.com/baleno,https://imgd.aeplcdn.com/600x337/n/tvk6isa_1467583.jpg?q=85/
baleno,maruti suzuki,1.2 Sigma,558602,1197 cc,Injection,37,petrol,1510 mm,3995 mm,1745 mm,hatchback,5,21.4 km/litre,no,21.4 km/litre,865 kg,5,170 mm,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,only front windows,no,no,83 bhp@6000rpm,5,no,manual,185/65r15,339 litres,analog,manual,https://www.nexaexperience.com/baleno,https://imgd.aeplcdn.com/600x337/n/tvk6isa_1467583.jpg?q=85/
baleno,maruti suzuki,1.2 Zeta,697912,1197 cc,Injection,37,petrol,1510 mm,3995 mm,1745 mm,hatchback,5,21.4 km/litre,no,21.4 km/litre,880 kg,5,170 mm,ventilated disc,drum,macpherson strut,torsion beam,195/55R16,electric power,all windows,no,smart key,83 bhp@6000rpm,5,no,manual,195/55r16,339 litres,analog,manual,https://www.nexaexperience.com/baleno,https://imgd.aeplcdn.com/600x337/n/tvk6isa_1467583.jpg?q=85/
baleno,maruti suzuki,1.2 Delta Dualjet,733412,1197 cc,Injection,37,petrol,1510 mm,3995 mm,1745 mm,hatchback,5,21.4 km/litre,no,21.4 km/litre,870 kg,5,170 mm,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote,83 bhp@6000rpm,5,no,manual,185/65r15,339 litres,analog,manual,https://www.nexaexperience.com/baleno,https://imgd.aeplcdn.com/600x337/n/tvk6isa_1467583.jpg?q=85/
baleno,maruti suzuki,1.2 Zeta Dualjet,789912,1197 cc,Injection,37,petrol,1510 mm,3995 mm,1745 mm,hatchback,5,21.4 km/litre,no,21.4 km/litre,880 kg,5,170 mm,ventilated disc,drum,macpherson strut,torsion beam,195/55R16,electric power,all windows,no,smart key,83 bhp@6000rpm,5,no,manual,195/55r16,339 litres,analog,manual,https://www.nexaexperience.com/baleno,https://imgd.aeplcdn.com/600x337/n/tvk6isa_1467583.jpg?q=85/
baleno,maruti suzuki,1.2 Zeta Cvt,829912,1197 cc,Injection,37,petrol,1510 mm,3995 mm,1745 mm,hatchback,5,21.4 km/litre,no,21.04 km/litre,920 kg,5,170 mm,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote,83 bhp@6000rpm,5,no,automatic,185/65r15,339 litres,analog,manual,https://www.nexaexperience.com/baleno,https://imgd.aeplcdn.com/600x337/n/tvk6isa_1467583.jpg?q=85/
ertiga,maruti suzuki,Vxi At,936000,1462 cc,Injection,45,petrol,1690 mm,4395 mm,1735 mm,muv,5,no,no,18.69 km/litre,1170 kg,4,no,ventilated disc,drum,mcpherson strut & coil spring,torsion beam & coil spring,185/65R15,electric power,all windows,no,remote,103bhp@6000rpm,7,no,automatic,185/65r15,209(all3rowsup).550(3rdrowfolded)&803(2ndrowand3rdrowfolded) litres,analog,manual,https://www.marutisuzuki.com/ertiga,https://imgd.aeplcdn.com/600x337/n/o3s60sa_1458594.jpg?q=85/
ertiga,maruti suzuki,Zxi Plus,971000,1462 cc,Injection,45,petrol,1690 mm,4395 mm,1735 mm,muv,5,no,no,19.34 km/litre,1170 kg,5,no,ventilated disc,drum,mcpherson strut & coil spring,torsion beam & coil spring,185/65R15,electric power,all windows,no,smart key,103bhp@6000rpm,7,no,manual,185/65r15,209(all3rowsup).550(3rdrowfolded)&803(2ndrowand3rdrowfolded) litres,analog,manual,https://www.marutisuzuki.com/ertiga,https://imgd.aeplcdn.com/600x337/n/o3s60sa_1458594.jpg?q=85/
ertiga,maruti suzuki,Vxi,834000,1462 cc,Injection,45,petrol,1685 mm,4265 mm,1695 mm,muv,5,no,no,19.34 km/litre,1175 kg,5,no,ventilated disc,drum,mcpherson strut & coil spring,torsion beam & coil spring,185/65R15,electric power,all windows,no,remote,103bhp@6000rpm,7,no,manual,185/65r15,209(all3rowsup).550(3rdrowfolded)&803(2ndrowand3rdrowfolded) litres,analog,manual,https://www.marutisuzuki.com/ertiga,https://imgd.aeplcdn.com/600x337/n/o3s60sa_1458594.jpg?q=85/
ertiga,maruti suzuki,Zxi At,1013000,1462 cc,Injection,45,petrol,1685 mm,4265 mm,1695 mm,mpv,5,no,no,18.69 km/litre,1180 kg,4,no,ventilated disc,drum,mcpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote,104bhp@6000rpm,7,no,automatic,185/65r15,209(all3rowsup).550(3rdrowfolded)&803(2ndrowand3rdrowfolded) litres,analog,manual,https://www.marutisuzuki.com/ertiga,https://imgd.aeplcdn.com/600x337/n/o3s60sa_1458594.jpg?q=85/
ertiga,maruti suzuki,1.5L Vdi,986689,1498 cc,Injection,45,diesel,1690 mm,4395 mm,1735 mm,mpv,5,no,no,24.2 km/litre,1225 kg kg,6,no,ventilated disc,drum,macpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote,95bhp@4400rpm,7,no,manual,185/65r15,209(all3rowsup).550(3rdrowfolded)&803(2ndrowand3rdrowfolded) litres,analog,manual,https://www.marutisuzuki.com/ertiga,https://imgd.aeplcdn.com/600x337/n/o3s60sa_1458594.jpg?q=85/
ertiga,maruti suzuki,1.5L Zdi,1069689,1498 cc,Injection,45,diesel,1690 mm,4395 mm,1735 mm,mpv,5,no,no,24.2 km/litre,1225 kg kg,6,no,ventilated disc,drum,mcpherson strut,torsion beam,185/65R15,electric power,all windows,no,remote,95bhp@4400rpm,7,no,manual,185/65r15,209(all3rowsup).550(3rdrowfolded)&803(2ndrowand3rdrowfolded) litres,analog,manual,https://www.marutisuzuki.com/ertiga,https://imgd.aeplcdn.com/600x337/n/o3s60sa_1458594.jpg?q=85/
ertiga,maruti suzuki,1.5L Zdi Plus,1120689,1498 cc,Injection,45,diesel,1690 mm,4395 mm,1735 mm,mpv,5,no,no,24.2 km/litre,1225 kg kg,6,no,ventilated disc,drum,mcpherson strut,torsion beam,185/65R15,electric power,all windows,no,smart key,95bhp@4400rpm,7,no,manual,185/65r15,209(all3rowsup).550(3rdrowfolded)&803(2ndrowand3rdrowfolded) litres,analog,manual,https://www.marutisuzuki.com/ertiga,https://imgd.aeplcdn.com/600x337/n/o3s60sa_1458594.jpg?q=85/
ertiga,maruti suzuki,Vxi Cng (Cng +,887689,1462 cc,Injection,45,cng + petrol,1685 mm,4265 mm,1695 mm,muv,5,no,no,19.34 km/litre,1175 kg,5,no,ventilated disc,drum,mcpherson strut & coil spring,torsion beam & coil spring,185/65R15,electric power,all windows,no,remote,103bhp@6000rpm,7,no,manual,185/65r15,209(all3rowsup).550(3rdrowfolded)&803(2ndrowand3rdrowfolded) litres,analog,manual,https://www.marutisuzuki.com/ertiga,https://imgd.aeplcdn.com/600x337/n/o3s60sa_1458594.jpg?q=85/
s-cross,maruti suzuki,1.3L Sigma,880689,1248 cc,Injection,48,diesel,1595 mm,4300 mm,1785 mm,crossover,5,23.65 km/litre,no,23.65 km/litre,1215 kg,5,180 mm,ventilated disc,drum,mc pherson strut with coil spring,torsion beam with coil spring,205/55 R16,electric power,all windows,no,remote,90ps@4000rpm,5,no,manual,205/55 r16,375 litres,analog,manual,https://www.nexaexperience.com/s-cross,https://stimg.cardekho.com/images/carexteriorimages/630x420/Maruti/SX4-S-Cross/7525/1596687171065/front-left-side-47.jpg
s-cross,maruti suzuki,1.3L Delta,992689,1248 cc,Injection,48,diesel,1595 mm,4300 mm,1785 mm,crossover,5,23.65 km/litre,no,23.65 km/litre,1224 kg,5,180 mm,ventilated disc,drum,macpherson strut with coil spring,torsion beam with coil spring,205/60/R16,electric power,all windows,no,remote,90ps@4000rpm,5,no,manual,205/60/r16,375 litres,analog,manual,https://www.nexaexperience.com/s-cross,https://stimg.cardekho.com/images/carexteriorimages/630x420/Maruti/SX4-S-Cross/7525/1596687171065/front-left-side-47.jpg
